"OA","RM2018_01","RM2018_02","RM2018_03","RM2018_04","RM2018_05","RM2018_06","RM2018_08","RM2018_09","RM2018_10","RM2018_11","RM2018_12","RM2018_13","RM2018_14","RM2018_15","RM2018_17","RM2018_18","RM2018_21","RM2018_22","RM2018_23","RM2018_24","RM2018_25","RM2018_26","RM2018_27","RM2018_28","RM2018_29","RM2018_30","RM2018_31","RM2018_40","RM2018_41","RM2018_42","RM2018_43","Cluster"
"RM108HE",0,0.852918535143598,0.845869600106736,0.796307903837165,0.531049857230558,0,0.857393278073875,0.709011114407888,0.455010730946536,0,0,0.474015907650243,0.769713855463104,0,0.846965593982377,0.860802754579592,0.712069810413143,0.775526156086364,0.410655465781354,0.419718188486356,0.677764828294944,0.637779782835899,0.698296484274305,0.892326397029538,0,0.842818406067825,0,0,0,0.686574195196075,0.821770418445534,2
"RM108HF",0.764149604043124,0.89860783780762,0.88710015427847,0.503822461870365,0,0,0.927720133684811,0.44858995299823,0,0.456210243191476,0.441498732220139,0,0.575733959678568,0,0.79268754492734,0.814908804676277,0.607826330621298,0.738423925006285,0,0,0.746970445904617,0.843948201677316,0,0,0,1,0,0.607826330621298,0,0.890678981496131,0.79268754492734,5
"RM108HG",0.556599947315235,0.84646476420956,0.875592041287052,0.75084962805863,0.510694181891504,0,0.885610112819829,0.75034805860965,0,0,0,0,0.775810667725757,0,0.79268754492734,0.919331328215514,0.615834430886337,0.615834430886337,0.410655465781354,0.551561392130698,0.832463391564974,0.737444524489594,0,0.670010128894271,0,0.96394275977159,0,0.539651858332099,0,0.863654658172741,0,5
"RM108HH",0.609720419678039,0.72174837156567,0.82347994030715,0.78405613579111,0.559433525662315,0,0.858988349902428,0.674347003977602,0.272304216266897,0,0.606648498643227,0.34438294776192,0.635102510672516,0.6301530726058,0.607826330621298,0.90071488991941,0.754834257249519,0.720451079075819,0.547989023548127,0.42808398422265,0.686238287811993,0.64644417144339,0.541969661803267,0.885610112819829,0.754834257249519,0.678386638660174,0,0,0,0.561536470261644,0.607826330621298,2
"RM108HJ",0.556599947315235,0.86527613738216,0.805476704424618,0.709590289867749,0.510694181891504,0,0.977234168938844,0.44858995299823,0,0,0.441498732220139,0,0,0,0,0.856171945418371,0.619970815825954,0.827085632764784,0,0.711718302678132,0.627146360055195,0.64206356847081,0,0.750595682458853,0.903596039974303,0.619970815825954,0,0.696350596921783,0.618068703032115,0.713565855257875,0.661991325345404,1
"RM108HU",0.572256719444452,0.819165559909177,0.828043641630555,0.758810609277209,0.474493984102877,0.132367205062921,0.878549808663504,0.649857272718558,0,0.11071543702055,0.414547333635939,0.45679023334119,0.7053262255221,0.640896293035191,0.787911309657049,0.886621947598753,0.744411480233247,0.755845585171316,0.356249696191765,0.601675472322347,0.643331688439093,0.658633878626358,0.30669551112748,0.869190749333675,0.795706085213981,0.655814111734163,0,0.483817393107869,0.299005520418875,0.774531685346197,0.787911309657049,2
"RM108HX",0.650038703880406,0.787089152278385,0.829475455755491,0.7562660929024,0.490662426453305,0,0.85267610210527,0.688879343701587,0.359014474845922,0.42612213183187,0.438215972355249,0.571172980040182,0.682956137425595,0.416904980336657,0.798002142724394,0.910152484501293,0.73262092147939,0.74405395128228,0.418840623915933,0.560082549580592,0.741100278396117,0.6234913155169,0,0.857393278073875,0.801073683832536,0.661991325345404,0,0.547989023548127,0.286466318469506,0.75073285888771,0.590972051335672,1
"RM108JA",0.515966441678203,0.775202294479963,0.794637111043312,0.748291205971188,0.50851362918144,0.237455537068348,0.818409321277542,0.797568890145461,0,0.318443410738681,0,0.500366430560316,0.74452882974268,0,0.927720133684811,0.909993701315272,0.756989857456766,0.779207022858791,0.572247239464096,0.507217443239773,0.676114556867356,0.513949893421362,0,0.84858526853224,0.779207022858791,0.702741398284224,0,0.496265401690658,0,0.775704246460705,0.678386638660174,1
"RM108JB",0.739867318127063,0.815083303556993,0.803655294704221,0.74880057039524,0,0,0.940536288636352,0.347685581158221,0,0,0,0.446011493386496,0.747048605827278,0,0.585675943847704,0.869190749333675,0.607826330621298,0.684185927714699,0,0,0.824340561819493,0.808326182057942,0,0.843994040296643,0.814908804676277,0.684185927714699,0,0.47789815926988,0,0.756679324925131,0.846965593982377,7
"RM108JD",0.51952510469872,0.782223642271683,0.814839868265221,0.737528857891032,0.519676812995275,0,0.908036543063766,0.632947497435556,0,0,0.229681533178095,0.299368106234111,0.770067336361164,0,0.696350596921783,0.884295080718885,0.767498049906843,0.79268754492734,0.531674104170656,0.621240401408687,0.407498242454883,0.550620390304253,0,0.814908804676277,0.884295080718885,0.531674104170656,0,0.402835819377412,0,0.786472223634847,0.619970815825954,1
"RM108JH",0.610959359926769,0.731824883412243,0.799468451810712,0.687244499865692,0.616414926953882,0,0.941969876463059,0.638785479582172,0,0,0.571731181498734,0,0.434269364025118,0.280561101958748,0.585675943847704,0.919331328215514,0.800716710275043,0.670010128894271,0.712069810413143,0.419718188486356,0.415408393471617,0.637779782835899,0,0.842818406067825,0.822938696428622,0.670010128894271,0,0,0,0.79469880156472,0,6
"RM108JJ",0.506023186385018,0.830445083484868,0.801850242949005,0.833552999847403,0,0,0.900195739164991,0.677915976716605,0,0.689431875444811,0,0.34837895179092,0.528280367575946,0.472665137599292,0.77758778951602,0.891416956231948,0.843994040296643,0.780512502426345,0,0,0.614861314539468,0.494928131572876,0,0.869190749333675,0.814908804676277,0.607826330621298,0,0,0,0.799808420923746,0.819685588248069,7
"RM108JL",0.437253896951566,0.741565319247016,0.80287971520347,0.713043364432492,0.401191236649692,0,0.968472371796271,0.415751023054981,0,0.562782897660297,0,0,0,0.335409286416878,0.632958337013139,0.899859055655341,0.769076539140413,0.80347094091253,0,0.609585282361845,0.680547540998751,0.483236236253981,0,0.832555030146161,0.857750994949394,0.596422873558408,0,0,0,0.611167707398215,0.632958337013139,1
"RM108JP",0.547711428832642,0.80104193082513,0.829427608292182,0.772928385228018,0.434121423383722,0,0.80347094091253,0.81916228721294,0.528230577799888,0.390586450020952,0.336002618429991,0.492675598840439,0.666293998872143,0.339519674350546,0.897408233527662,0.873163555485585,0.757490826459295,0.796659379235231,0.481822854885344,0.415677340142626,0.618868352264057,0.663640333305361,0,0.908875063545728,0.708015147392279,0.665957923993581,0,0.481822854885344,0.356984802075773,0.626912201916609,0.559722468764985,1
"RM108JR",0.704494687128934,0.866684668377033,0.845869600106736,0.676222024741858,0.537759550164726,0,0.79268754492734,0.720545738569739,0,0.566742145639896,0,0,0.854868182759522,0,0.869190749333675,0.869190749333675,0.585675943847704,0.821770418445534,0.455982033927142,0.598601179516934,0.724503244877544,0.606546593606002,0,0.846965593982377,0.661991325345404,0.821770418445534,0,0.585675943847704,0,0.733920102523053,0.738423925006285,1
"RM108JS",0.635081616394841,0.741565319247016,0.822436323305997,0.723567263762923,0.60316109998553,0.233395557234461,0.883175160943473,0.69286245870306,0,0.392307717080342,0.434990354603485,0.246243199188672,0.706096685696292,0,0.750595682458853,0.891416956231948,0.649833772395563,0.684185927714699,0.649833772395563,0.565983984888635,0.657354950580808,0.738661094143197,0.453582954662458,0.830010966191236,0.798492801662442,0.738423925006285,0,0.47789815926988,0.442209952514129,0.799808420923746,0.827085632764784,2
"RM108JT",0.573341506552863,0.751478037289671,0.8431491657748,0.806713034670542,0.487345610616556,0,0.872952361222949,0.789512404896083,0.226354982886146,0.352293970804324,0.418031179943151,0.286270985134232,0.516052824271998,0.408025158308456,0.68184469175746,0.900195739164991,0.763608734257113,0.751435800982128,0.502822246145097,0.259162389636257,0.717567115585493,0.629486312721515,0.328108870782317,0.888397564218141,0.738423925006285,0.692954135524261,0,0,0,0.622853082018339,0.585675943847704,2
"RM108JU",0.67686817374514,0.790281066266726,0.799737692666998,0.782228906345399,0.672084669372678,0,0.880229139261784,0.820265635145805,0,0,0.397240073660959,0,0.587267752382565,0.475412237216552,0.908373832369467,0.885610112819829,0.602037615157077,0.707442978434872,0.678386638660174,0.615323935244812,0.609005600463726,0.732652814662533,0,0.774707777210561,0.79268754492734,0.79268754492734,0,0.547989023548127,0.595651541688939,0.793860190633648,0.723329892166131,1
"RM108JX",0.500760968596735,0.822611962907736,0.802450127415706,0.771305574918548,0.563442069655188,0.169628126109917,0.874741197333433,0.686749714007413,0,0,0.236871358014878,0.308739361361852,0.795501370316364,0.283484848868719,0.639806141045681,0.889072726289051,0.696350596921783,0.79268754492734,0.619970815825954,0.500747707228977,0.656506257935349,0.606546593606002,0,0.827085632764784,0.816301222039928,0.696350596921783,0,0.489935362802953,0.618068703032115,0.784622548110678,0.68184469175746,1
"RM108LB",0.516555240791942,0.761869709978187,0.801661177137754,0.799477618837256,0.582094672125674,0,0.882032641581126,0.814980626289652,0,0,0,0,0.698276730951881,0.272119802238282,0.79268754492734,0.909066359576247,0.701815022361438,0.638416418114185,0.339668281975851,0.687608111862468,0.709937831702053,0.752897907060492,0,0.832555030146161,0.787055759032915,0.749203759341543,0,0.672761002972591,0.684241138054872,0.654199421119312,0,6
"RM108LD",0.547907744278164,0.794158507037622,0.817641946010493,0.724717760306666,0.590215460324741,0,0.852611573187858,0.760369156753017,0.171072781116447,0.284425575531731,0.275253642114164,0.216355624053088,0.69734957991891,0.613626769772224,0.846965593982377,0.906311373735165,0.615834430886337,0.761547276482754,0.410655465781354,0.629425231799447,0.784502098327318,0.503146770273742,0.531378264663877,0.822938696428622,0.822938696428622,0.712069810413143,0,0.485834002994031,0.612894710031762,0.780374334516095,0.758295158465518,2
"RM108LH",0.520725303948162,0.758849100281389,0.823887818855829,0.80399130983372,0.409689278183497,0.241649244321513,0.817065079168421,0.722469711444829,0.321871645550385,0.556840434721069,0.108828919774393,0.407070840162736,0.79531660186953,0.464629845630108,0.882209912961555,0.903596039974303,0.754834257249519,0.789225946433407,0.547989023548127,0.517361842182956,0.666156352795981,0.524228942032883,0,0.872590863135591,0.712754165528647,0.754834257249519,0,0.582226957692664,0.638575390720874,0.674814836506418,0.674991082425794,1
"RM108LN",0.666550123934571,0.811960791215531,0.879247525002259,0.521320840042009,0.611576181195102,0,0.676835592020181,0.81281645308585,0.47081381724146,0.261012496025666,0.456832530062358,0,0.857248254988013,0.453120690154619,0.923479112156337,0.80347094091253,0.672761002972591,0.72699145784841,0.466608570146064,0,0.603325873827619,0.617676491762526,0.870536505858766,0.917845368440289,0,0.80347094091253,0,0.596422873558408,0.588641228352887,0.478144120072218,0.738423925006285,3
"RM108LU",0.517540381219571,0.675395924813633,0.838126078561653,0.824427142662016,0.664890449323413,0,0.834074633690151,0.73404772745598,0,0.286129392474949,0.540877329713041,0.360916180722307,0.699208260320927,0.579616980542662,0.923479112156337,0.928381143291016,0.706020124072895,0.706020124072895,0.706020124072895,0.666190771284102,0.58217576684358,0.596023311534363,0,0.896855641012511,0.651806114163209,0.748097580522071,0,0,0.726029771583903,0.667920138750775,0,6
"RM108LX",0.663676465821559,0.806239927230063,0.825922530007198,0.689064463645995,0.474856066475793,0.206647089117531,0.889428443198634,0.59435586357629,0,0.286129392474949,0.701515426462762,0,0.649485957536375,0,0.756989857456766,0.869190749333675,0.701815022361438,0.787055759032915,0.466608570146064,0.55435937686513,0.645805451804019,0.661166482552333,0.439522561557205,0.818572463269441,0.890179520580085,0.466608570146064,0,0.339668281975851,0,0.806513440661329,0.862569045932541,2
"RM108NA",0.655064776853725,0.836855524012932,0.820236461726521,0.675730493684147,0.502119125110902,0.373295312535596,0.869190749333675,0.76264656421867,0.389132833384805,0,0.377577144713118,0.620873661535233,0.62981568221848,0,0.861487681577913,0.875588032801371,0.731806331827928,0.756989857456766,0.572247239464096,0.507217443239773,0.578870430866042,0.692196515402098,0.4765794550916,0.875588032801371,0.779207022858791,0.668378739176557,0,0.496265401690658,0.464629845630108,0.684902474076964,0.696350596921783,2
"RM108NB",0.460332037969156,0.64161700549168,0.832444359796319,0.718648744491005,0.634374566801814,0.229463189491543,0.863003333556335,0.842365215812584,0.443959073329009,0.191929090688354,0,0,0.644877010000331,0,0.923479112156337,0.931182952795264,0.661991325345404,0.738423925006285,0.691040497974757,0.641506427143428,0.699038602935243,0.472231021829306,0,0.834787994601473,0.80778838947821,0.691040497974757,0,0.329485755776394,0.5752355223002,0.795464348631212,0.716213784220562,1
"RM108ND",0.505092345900095,0.687956412685495,0.829084688157872,0.805196918847012,0.640752194614597,0,0.886028995644522,0.803908844292223,0.487127358809657,0,0.416739896185033,0,0.415369308822074,0.498749394935961,0.79268754492734,0.927216213693982,0.807206984625528,0.730725666487118,0.696350596921783,0.53559129065532,0.399928243749794,0.542700355475722,0,0.89057638324359,0.75979809119147,0.654301062231417,0,0,0.661075846362806,0.713565855257875,0.738423925006285,1
"RM108NH",0.627100328108477,0.638173911334132,0.778147254594848,0.826576141199036,0.312510737094546,0,0.829318558400508,0.75974108511819,0.546244811727195,0.329353529141817,0,0,0.785028277374723,0,0.696350596921783,0.911299685444684,0.814908804676277,0.738423925006285,0,0,0.746970445904617,0,0.618388687645272,0.911299685444684,0.607826330621298,0.684185927714699,0,0,0,0.701100449720702,0.696350596921783,2
"RM108NJ",0.582003724315044,0.741565319247016,0.829756789765237,0.621517533263151,0.698612959765181,0,0.93746466075499,0.69286245870306,0,0,0,0.433250438584997,0.599526238805763,0,0.716213784220562,0.908373832369467,0.723329892166131,0.646913606850803,0.723329892166131,0.528086224889238,0.522663673658881,0.66996646987905,0,0.819685588248069,0.85408690237576,0.646913606850803,0,0.646913606850803,0,0.796811402929555,0.585675943847704,1
"RM108NL",0.642173528066481,0.71552920918316,0.856994813659296,0.785766198940304,0.510694181891504,0.239535277172795,0.90071488991941,0.738808432080519,0.397862793171109,0.39891165039525,0.386047859612453,0.404355730368471,0.483455892291887,0,0.750595682458853,0.892809646508712,0.72541348528345,0.810668858269897,0.565879428584727,0.500747707228977,0.669653215087845,0.507394282652193,0,0.892809646508712,0.772811936598714,0.565879428584727,0,0,0,0.635297804561889,0.79268754492734,1
