"OA","RM2018_01","RM2018_02","RM2018_03","RM2018_04","RM2018_05","RM2018_06","RM2018_07","RM2018_08","RM2018_09","RM2018_10","RM2018_11","RM2018_12","RM2018_13","RM2018_14","RM2018_15","RM2018_17","RM2018_18","RM2018_21","RM2018_22","RM2018_23","RM2018_24","RM2018_25","RM2018_26","RM2018_27","RM2018_28","RM2018_29","RM2018_30","RM2018_31","RM2018_32","RM2018_33","RM2018_34","RM2018_35","RM2018_36","RM2018_40","RM2018_41","RM2018_42","RM2018_43","Cluster"
"E00000334",0.621993537989514,0.705296954001387,0.458263900948502,0.804709628607083,0.641892755906664,0.246248902348124,0.304163539332098,0.659333584990964,0.610881369993278,0.662277241901808,0.646882670880551,0.954195001087328,0.50201920046376,0.250208306154526,0.384277222217973,0.717479714522642,0.698585442939615,0.903202368561892,0.876296320299282,0.840689992948061,0.536491280177837,0.650649429483923,0.585169863117708,0.896529279915002,0.966509390195383,0,0.666808133434837,0,0.6868791451619,0.922046612322681,0.787642043178679,0.776082901048387,0.489315067146861,0.599190780269955,0.599758913166416,0.408893575111466,0.475967120462868,3
"E00000335",0.776509356593022,0.605309325114211,0.520480409247315,0.827498395785762,0.657348034778392,0.401849522537925,0,0.534609961226862,0.675405820014988,0.539600027881662,0.803335640907152,0.958984045745211,0.464277925189405,0.398550989457341,0.353039767767853,0.739020866742143,0.6834112705632,0.868544709104375,0.887058048194107,0.84038091409643,0.69861862604325,0.567215126379988,0.628635485606902,0.830146974623976,0.954632994686595,0,0.713572653194648,0,0.588413636810778,0.808339894040961,0.790550892658697,0.878709281160421,0.476034269523242,0.370688960613153,0.739632121150373,0.504253985468553,0.545168073602776,3
"E00000336",0.769492974399637,0.618393029306053,0.469528441040218,0.820669433024475,0.645401155133355,0.155361691350854,0,0.507047373787874,0.64938870114324,0.6509247446875,0.671874330908499,1,0.351854654936187,0.420492247217569,0.403125448378356,0.748068482662724,0.676205501255186,0.928741229810336,0.894717202780821,0.812973121226063,0.566055174641769,0.586510917300363,0.558036747994802,0.819773133237197,0.972043789910977,0,0.634024335722901,0,0.672510310526978,0.810144436932374,0.775773993373645,0.789897512355471,0.493131899874037,0.191007399735544,0.736238233456007,0,0,3
"E00000337",0.790136696489304,0.650392906055656,0.676092119322634,0.774714395868066,0.593175030523337,0.237168767956752,0,0.476715619250972,0.742590055559544,0.621264232126343,0.846422070345901,0.822625270560918,0.550589963091677,0.666039273303465,0.630819637114675,0.775294431687963,0.694779211391678,0.827498944322561,0.844243305667077,0.664928942866339,0.551071142321922,0.795843382207582,0.685810007717562,0.725694282275661,0.892326397029538,0.632908254436199,0.787005943831457,0,0.612086793178181,0.752499464497235,0.680314601237239,0.813073140613176,0.578047287510048,0.55642094319994,0.744989103321376,0.717837915518068,0.538028542281457,3
"E00000338",0.638076585668354,0.684357526749732,0.521847700475593,0.7557847641953,0.699961316278601,0.344832295842228,0,0.538223752189475,0.736024449463259,0.676164621979173,0.936335992526827,0.816842698718545,0.439753518375787,0.273760972559019,0.503832567749742,0.726385792910455,0.828911749368152,0.921301001967613,0.85305117600071,0.884374188711576,0.71187529822434,0.65890829968864,0.184520804239198,0.554613222405517,0.966866192029966,0.146335214523804,0.653289843671151,0,0.713259599249631,0.90880005654981,0.741933934634672,0.67159567538502,0.539035512897537,0,0.680593903579614,0.358751239717631,0.379059235340276,3
"E00000339",0.750395611088303,0.642557156369521,0.522143337735526,0.796685416338875,0.664425664681473,0.190464131737642,0,0.581801254998218,0.63962061728192,0.536164581155849,0.8521846639703,0.959578512893788,0.480149123951374,0.297760437007007,0,0.719388522260708,0.686058094205414,0.914645936431986,0.86919830493689,0.807367932617069,0.632592679528934,0.593023865231689,0.568803674749716,0.959465576897265,0.976934161218331,0,0.594218153007323,0,0.62842438543524,0.874383216741121,0.725708253885487,0.878709281160421,0.598689622416101,0.379251342405239,0.798496756700786,0.172086847440553,0.201470536015587,3
"E00000340",0.794812765477359,0.291239728417986,0.563095259892371,0.764606829513277,0.759353163946546,0.311105089509547,0,0.620641776330211,0.72579909718121,0.706768289696974,0.879418335646593,0.790014684934637,0.238556016448418,0.29175103923271,0.557953249911852,0.631673406530179,0.787479363190918,0.914244123244636,0.796348008860752,0.942168257478693,0.562706516448664,0.61746761280942,0.534418285516737,0.897538344178578,0.961742937458648,0,0.700196055325205,0,0.671243590500578,0.829862037141834,0.742845941875567,0.774097543615709,0.584440216625552,0.388198651266637,0.636486659628472,0.294975738798042,0.31089556557587,3
"E00000341",0.699637425920443,0.70904551189978,0.532829965405192,0.825750392211623,0.649879706147098,0.0935514831979255,0,0.604905771450776,0.717949085473031,0.64718127520459,0.767852264539243,0.8832807250444,0.310821591668044,0.580922581159075,0.160599404651411,0.757556776600549,0.714391355062005,0.869143654196554,0.87577212190709,0.745502190320905,0.611349081875679,0.74064580284941,0.481159245311336,0.822163769457594,0.905423776482153,0.7125960381528,0.699130964720245,0,0.617324219975206,0.839089639734525,0.768515192503173,0.779075457570796,0.469670721109879,0.509009171639456,0.482720985088605,0.767446354268885,0.497187844946194,3
"E00000342",0.709877042010476,0.631874618771026,0.587389611764069,0.772714992311925,0.699855159720301,0.189628475060981,0,0.425550210962778,0.779995829920989,0.66391901872725,0.841815749467631,0.881690250032457,0.632446338782502,0.442869288381588,0.366946341456574,0.796477720033441,0.682866150744227,0.912086080649649,0.874988213693626,0.855246183707305,0.527303982267581,0.598366510836697,0.480316622319437,1,0.843503301754238,0.810636321954082,0.716918708179645,0,0.701721019740621,0.766134469996618,0.714403891072321,0.658695860941115,0.495326058544225,0.385924258201166,0.848711176520588,0.432032840100762,0.62420068671738,3
"E00000343",0.638276366253591,0.607568320880175,0.558774247414273,0.801016636789447,0.686436002610342,0.0850645086903643,0,0.654320464005747,0.830835912769398,0.572567137800144,0.753225662665808,0.848972463956609,0.439969825021767,0.399904558081071,0.504080393698397,0.631673406530179,0.751951114119774,0.92018449525834,0.883152432899014,0.864992813195663,0.627182180825866,0.626324933909893,0.477808300236399,0.593366417522873,0.962580123181123,0,0.696319065082362,0,0.550503533500683,0.87113730163527,0.830704848243759,0.707611725976529,0.44339262652586,0.565601507087618,0.686304404695367,0.326260759633671,0.57884063190851,3
"E00000344",0.740960205863684,0.534774892672916,0.570921836880969,0.813908186440066,0.685402657275322,0.0893909928942858,0.480137415623074,0.507496827963554,0.77454985268315,0.733895387539926,0.918495569702132,0.748738872679161,0.384667380832381,0.325395073477107,0.343529204993268,0.83593682729085,0.716901338100367,0.894609525505342,0.870234509912023,0.894471011130498,0.503189799115738,0.637809670154823,0.548846769276806,0.85765223287927,0.947235170102361,0.240187828802796,0.734986795724453,0,0.733481684716861,0.785333150771681,0.757821376970881,0.66701670491665,0.56722922795273,0.599190780269955,0.850617069061981,0.526345718961988,0.424516722655997,3
"E00000345",0.63528822834459,0.542788967530263,0.567823130238413,0.831405949889688,0.715801790868462,0.257761214906907,0,0.59107834279114,0.810018410910946,0.672986220865692,0.86831855331021,0.828980606426262,0.348317848752293,0.112891785781258,0.39907327354222,0.827698051304584,0.78406915010334,0.904164840549018,0.876424367737934,0.88181527696221,0.643108316338518,0.669296412790243,0.159343511492881,0.721019011261411,0.952762905376093,0.126368227330398,0.723729192889801,0,0.705253197898539,0.895111194634268,0.675699851681557,0.588356292342473,0.532829247302229,0.563641049841192,0.36533486878809,0.498895318426209,0,3
"E00000346",0.75163636163913,0.463789939827042,0.6342206607288,0.786759198184742,0.691153124766268,0.110118184631128,0,0.453561447151145,0.76512808412175,0.477593418933592,1,0.819996103900285,0.29732902214054,0.452596734447803,0.187502072496056,0.839991551473461,0.753396361188623,0.921004492894395,0.803943578986479,0.723719176858741,0.695898265242932,0.696340871883675,0.575148954932987,1,0.927720133684811,0,0.795638486850313,0,0.63845027968194,0.736169062333301,0.639175091229994,0.625760778658452,0.568523696809191,0.63008016386443,0.918792769094665,0.432032840100762,0.395352433405783,3
"E00000347",0.712154265376745,0.628714395826765,0.515880243260429,0.760373839407522,0.754757049903013,0.104672415302787,0,0.619613124191968,0.734839946348028,0.400677982055209,0.651479325623292,0.9873316018047,0.338970918122979,0.377998037342844,0.609549004969995,0.653662963684795,0.731254365827173,0.848162624863953,0.859330328923096,0.886597610834885,0.689449663915269,0.625712857872798,0.646671087844508,0.7065173432321,0.971679454737798,0,0.635080183312685,0,0.732530087968302,0.876275227716177,0.629375559388466,0.826620969491879,0.555383301315166,0,0.670335844244289,0.352073443590271,0.331971430572647,3
"E00000348",0.838196136273845,0.652088632440438,0.655430050184064,0.821741461456353,0.532109963913868,0.0781260877164771,0,0.37394153462382,0.897391471315214,0.675639317137246,0.78311159708395,0.802184995898889,0.564604667098419,0.577098416121271,0.623051398795295,0.806451858867777,0.613366601966425,0.839609435893047,0.910432996263147,0.61234619875893,0.540490972732288,0.748469522127247,0.69869781889268,0.687531507764395,0.844903387734733,0.533088072817858,0.884255987431323,0,0.658938354983269,0.628235319514685,0.619231261897737,0.641216821835123,0.681973143989723,0.855342397589659,0.369073878177965,0.649938516867747,0.173281445128132,3
"E00000349",0.653026471654047,0.649821163916534,0.536153244442829,0.85999237831158,0.622470614932206,0.0933446717184023,0,0.51893232530922,0.666281564485418,0.526612061505858,0.78714999690601,0.998040800310565,0.396506085888681,0.350168823247659,0.534879589366124,0.716192340615242,0.734310071996987,0.925340779769453,0.905958394101235,0.777366254098511,0.678934123446247,0.642721580387125,0.496914042875629,0.409889250495166,0.976476535579506,0,0.585591754326444,0,0.666478365603704,0.751017528451274,0.775353598635893,0.702149644242675,0.487106728297862,0.348929304494742,0.871170079543439,0.154895738467308,0.609976570961677,3
"E00000350",0.773825159105609,0.544233013047969,0.568907153155978,0.826710165952664,0.640092515758599,0.212384013143494,0,0.488312885022806,0.745522184305344,0.652922413219625,0.888776518640471,0.886833326378002,0.47997835452717,0.415889415430007,0.186587263322449,0.799095378393132,0.752234367028089,0.918620354209825,0.859756453700537,0.804965090127764,0.566731287842704,0.712621764994412,0.331850558276408,0.90365949339904,0.960948559510556,0.158709062235844,0.683348927843434,0,0.698524462888139,0.8081657579034,0.687805818257602,0.78341866296263,0.565067356321107,0.392825272805308,0.437822544258479,0.484601255426031,0.455982033927142,3
"E00000351",0.705076521900302,0.71429586144394,0.516832730049606,0.799971278321463,0.617600681333703,0.0847226727685741,0,0.593306814658761,0.768806377111136,0.566002248444881,0.827014437720633,0.870522461155364,0.406083515397119,0.353226152328872,0.675459504722298,0.693050666665372,0.654093635353921,0.898356983862672,0.916326862238137,0.798884498151372,0.510057731536274,0.649752699876711,0.587826034101247,0.723347809634886,0.934039528016051,0.287659823209182,0.767096358321842,0,0.619668433177063,0.909350642892837,0.797749583478154,0.669450546367864,0.594100903745556,0.615769376285882,0.775540325043582,0.383818721396251,0.54989379095259,3
"E00000352",0.763180918059869,0.631461946414659,0.673832001407497,0.731782966137415,0.702466433967381,0.756843790626433,0.0981959927253199,0.578771482599503,0.801837969484608,0.685010744160956,0.715883032533149,0.818050868164227,0.528560113789483,0.558696865409237,0.509592257601761,0.769733449449931,0.797716341327749,0.860344429229438,0.810127203250049,0.597760906866139,0.859423803302913,0.707421704315288,0.653591336926298,0.497510482476518,0.821428923702403,0.669572982221154,0.853958732918364,0,0.717433215838623,0.75158712491771,0.670496184988725,0.748988689265106,0.588156872747157,0.70311820764912,0.409676647399579,0.835737292370237,0.583598905123422,5
"E00000353",0.644139779096207,0.60897048547849,0.604316017459879,0.859272921946333,0.601792715882243,0.190464131737642,0,0.480710882809581,0.79863208769795,0.669055259718966,0.805488509107679,0.886965986425223,0.269505559376773,0.513869526603299,0.585490589002138,0.871101230961253,0.722283680099059,0.936686956483791,0.878052939509336,0.756794349697854,0.56723978807262,0.686486592718831,0.456463513642243,0.860343579864782,0.936189709085471,0,0.781328565942784,0,0.589659676495972,0.811648037819517,0.642025378305268,0.87637879498838,0.535950158521702,0.540334797697796,0.774580554648541,0.352073443590271,0.475009242203429,3
"E00000354",0.741604354816008,0.544792443599933,0.550656142600712,0.768016407215363,0.672318612975516,0.322206367128017,0,0.72896146873317,0.811883780181939,0.50119975512681,0.677800738293471,0.75902650061838,0.534043095396182,0.558458836927769,0.681406556768852,0.54977068521372,0.803623029439011,0.853711883248441,0.845665262079185,0.723719176858741,0.753732329246965,0.771394238127923,0.441933012416229,0.524757960718443,0.866265110140955,0.810260915871523,0.666021497471921,0,0.739618178154119,0.661157751004235,0.67426812080395,0.709470776851677,0.394087919285474,0.523134440592016,0.497884551584956,0.833896791304302,0.502822246145097,5
"E00000355",0.767737261831085,0.724524859270107,0.498463609189762,0.788581314732642,0.676703034653775,0.422961523001002,0,0.707210435735465,0.752589880641943,0.567390318215759,0.719957508282851,0.798203166336332,0.569185136734321,0.545475779697613,0.554056310240458,0.573043105455699,0.763483158231448,0.877088701087446,0.791627208494769,0.756575441576249,0.689250235720635,0.740100924313163,0.776974509827464,0.467953944161134,0.886409718671833,0.732996929324348,0.72656453122977,0,0.7063702110089,0.790994234005934,0.788427362344282,0.68797888369486,0.4552016600905,0.624732648636244,0.737647681553429,0.786161960503777,0.511012981815458,5
"E00000356",0.707491683566435,0.636078675430937,0.569915003234188,0.81222703337342,0.605922489410763,0.356949177831054,0,0.641512430833489,0.792627385347336,0.622140626185926,0.769896639543175,0.817861569279488,0.485677223354589,0.525999214745699,0.170330358181292,0.700940754991787,0.672314115776457,0.8937877243168,0.890394507640539,0.727443329300629,0.645200682246117,0.666161248298142,0.7037430222319,0.619450547049488,0.933527317737739,0.645195597835579,0.659082386791452,0,0.635697507393784,0.90691729350838,0.687925230310986,0.768206492097726,0.521360030456532,0.681554036136144,0.655596819422443,0.571405283732466,0.514299551760545,3
"E00000357",0.776069823334739,0.696190114815025,0.582202215191137,0.78355183670982,0.659393169712353,0.299699880211382,0,0.574556980940965,0.710361553689309,0.612125533201726,0.846268902409617,0.892735406485531,0.45572833197008,0.482360822733868,0.366074555728843,0.804038524505624,0.659750460414533,0.84359148579263,0.89531526803515,0.772405295252243,0.648644557896721,0.678558941258707,0.602448802867902,0.837733915341114,0.927291715946725,0.663269512022406,0.669291569083648,0,0.744847443006164,0.835665324074658,0.703957483413476,0.772208131085562,0.510072856296927,0.600313956303294,0.716646919030355,0.651186832636065,0.457710232601814,3
"E00000358",0.779350853513936,0.79353031256345,0.536070544877685,0.818341427987313,0.600998883476503,0.228511027325365,0,0.603386727615089,0.815155206537271,0.426234707457078,0.758164024598878,0.65740903850414,0.673630537461937,0.76061965892874,0.717025383315111,0.582593268536615,0.74617274380669,0.798289740059287,0.858996928987816,0.59501568647493,0.706585092164516,0.811767912974893,0.724311392792039,0,0.713441018982394,0.877392501773009,0.775230702272994,0,0.753106390639594,0.601846975123026,0.666627860495455,0.442856325011988,0.590403459198926,0.895152330635324,0.567315053297345,0.898093413720148,0.672761002972591,7
"E00000360",0.766529707712181,0.671328683160934,0.583745758094999,0.769329627368753,0.692994253373962,0,0,0.751126170551102,0.919186789476628,0.471977183883345,0.359163161778171,0.235410800381285,0.267278657574657,0.755279368435775,0.306225389276972,0.587737239097959,0.718379052783059,0.90845428645051,0.856729146245432,0.751101196349071,0.684263125901998,0.662310814641562,0.746349800108286,0.55992508303378,0.862569045932541,0.805351916409131,0.678171297312656,0,0.718921904263269,0.698857601915922,0.684653201164364,0.506769547740984,0.470110124425852,0.809379732354909,0.246959784268129,0.820544701801839,0.670756380425069,6
"E00000361",0.662174246858122,0.794526677995013,0.463644181895633,0.890155695516309,0.598369210507302,0.25140078010292,0,0.77330508906226,0.861393046756164,0.261943426605165,0.465053181090053,0.400792233994657,0.495139024294753,0.768892686128062,0.653228909491844,0.457142409761277,0.767897537953356,0.879722562292617,0.792736319486934,0.494663974565303,0.728936867792748,0.788286559680784,0.820288213809881,0.234739033363224,0.842962388075469,0.808803878971054,0.722756072623659,0,0.739823989440211,0.724800259282525,0.754412248332108,0.594759573769797,0.383199944071166,0.67508602529592,0.752415645453884,0.85840721035544,0.70851722681271,7
"E00000362",0.779350853513936,0.730255735689365,0.511073792410309,0.785877471198424,0.631046912224355,0.118424622471037,0,0.828609647646644,0.818956769161426,0.504142880675177,0.27356114726748,0.378402538663733,0.538298570270304,0.698958329559122,0.616737193773946,0.53175910208956,0.706346660980022,0.855274201377977,0.875819723512164,0.738159354808042,0.721368292871716,0.690981123890408,0.7526103546997,0.266038498062704,0.860650885759834,0.790301398265669,0.693203785267097,0,0.805545264761418,0.691954098671834,0.825637036858199,0.483172304814472,0.379480157667469,0.753918146637155,0.693943708216484,0.769658817362173,0.565879428584727,6
"E00000363",0.691191010465707,0.898163026334804,0.518511705424291,0.807800213378652,0.497351781644186,0,0,0.790944593571681,0.83661629646481,0.406573292890724,0.0657621482596057,0.639108135762473,0.498308525909973,0.711699761589045,0.647201928789639,0.36439598311376,0.571713414901084,0.872617452560252,0.958374755980638,0.65851077043234,0.537373553718275,0.669296412790243,0.622628403399707,0.282600018221793,0.822538957839201,0.809471941072441,0.758376787356582,0,0.710183197415417,0.854467478871967,0.773638282656671,0.256259460450651,0.26268355611681,0.693828989059626,0.44309833347093,0.857996165385597,0.733986452856395,7
"E00000364",0.783946252219858,0.559005705296082,0.467289042627755,0.909679582709095,0.640541166956203,0.141236189261728,0.414606949813896,0.860087027616007,0.819577857360835,0.446969235201323,0.460681237644653,0.295753786453498,0.360699240852204,0.648455119471019,0.716822970536731,0.210851893421164,0.82122567662787,1,0.794384132174586,0.734895072542283,0.669499132729453,0.669296412790243,0.682381708707972,0.282600018221793,0.808202585269304,0.874189437340551,0.651654030755382,0,0.858234464697008,0.990004061335639,0.749265003387108,0.695757298358048,0.138823512544885,0.642993434588837,0.560837546862714,0.850155770724581,0.719738204309745,6
"E00000365",0.783577693244648,0.743394395854001,0.560293551973263,0.804195334689554,0.582893886965231,0.146070979755498,0,0.693853409855856,0.876240481026892,0.3161451484134,0.591176090412213,0.504895074903441,0.568104668705165,0.733942580251874,0.604895357090708,0.582893869792171,0.638406422595255,0.851372555455384,0.911116383679579,0.687583699294371,0.563705581047535,0.72979246695218,0.759238259118055,0.311387134591621,0.79268754492734,0.72487286313242,0.870409429032043,0,0.677911281442243,0.777817631544082,0.799712434542332,0.178038361099085,0.354985160362739,0.871786594012495,0.477523696191736,0.776610018373852,0.689617945661349,5
"E00000366",0.767289936416947,0.603066078002622,0.602920601574682,0.801991192360011,0.670496344240703,0.254298670723462,0.0903811569763905,0.795734978906803,0.911479468425104,0.127752486053708,0.539238399525995,0.499577777924805,0.194996738791879,0.690215394063888,0,0.641605212461862,0.759417800658666,0.940050864847143,0.840397791501863,0.844418684527535,0.562706516448664,0.661853753411292,0.721320702388031,0.456019176839628,0.863924375912412,0.786286284863375,0.718691074821733,0,0.786784194559433,0.945532178779632,0.825637036858199,0.759983184507221,0.214021075392778,0.683378507687138,0.761658013473675,0.816708252885481,0.685367574768106,6
"E00000367",0.754135801027059,0.673944422438924,0.556882932172644,0.920183492454446,0.561348359023248,0.355563664958231,0,0.752684644694722,0.906203545132875,0.47699178307091,0.419633497270836,0.38216872554802,0.543656179715372,0.7354022730034,0.087005284824383,0.646641639246382,0.697617410196544,0.931815968081735,0.885558426888103,0.716953922507147,0.579715193117004,0.682665039177511,0.744299157630257,0.216164491172653,0.869190749333675,0.75449351580421,0.743342066140046,0,0.74273947789502,0.94195782476878,0.86034818676561,0.588742072166988,0.331353625910226,0.648725303543424,0.675419802352638,0.717464000241876,0.590972051335672,6
"E00000368",0.734947201670666,0.744109284672132,0.45040792787083,0.869580186643827,0.647617467646899,0.356717557528712,0,0.784796920959161,0.815962041209537,0.350919591371501,0.691057074414515,0.626466871820574,0.400688839300691,0.660887351877874,0.221496207005779,0.593705385279001,0.716595099158387,0.808657885550099,0.866503226549333,0.746991505985873,0.662995637408046,0.76315928609696,0.742266107263715,0.256585016123086,0.869190749333675,0.765528258908743,0.720180543346105,0,0.782762014800866,0.946375491092556,0.747952210106626,0.717660545911215,0.418632145141912,0.472129497721061,0.784978218624697,0.816860404154532,0.668378739176557,5
"E00000369",0.807996120191465,0.645677481233061,0.538355939998083,0.816877202919944,0.622666297053095,0.117767121863724,0,0.812171148061604,0.828685065764799,0.328649130996242,0.655900530936344,0.456092622359965,0.419299960944192,0.654604995832484,0.423940365107102,0.498149448184188,0.63769787100349,0.884734621967968,0.886585610393426,0.755282932647376,0.552966514972412,0.665772818814585,0.750505083132087,0.656431343142606,0.872472591836547,0.788626282426399,0.691494515215511,0,0.821562865998137,0.780742525782937,0.807490605154174,0.544639538378236,0.414605513252038,0.481262200771379,0.747703889810409,0.8324279370964,0.716213784220562,5
"E00000370",0.730507470260634,0.882884290250053,0.567239429523949,0.834693719213381,0.581383702477143,0,0,0.801206884553353,0.778520335656426,0.422936196497638,0.376562449267571,0.590674569416569,0.74101093510932,0.701762623808341,0.685222093026663,0.62592920972894,0.598498148961006,0.903202368561892,0.904283575322961,0.588895159067991,0.653915387512902,0.624089876685149,0.796477583606734,0.541768979101095,0.867650330744087,0.719500709732583,0.779743356801657,0,0.697121140951716,0.874560383521458,0.922137261048374,0.469270750008959,0.345470176244024,0.730099647051992,0.667826766950495,0.740351928674465,0.628865405502766,5
"E00000371",0.794899352668925,0.639207842161095,0.462164757511529,0.862308362713039,0.605621987092697,0.125421357407123,0,0.789744004752657,0.828728759577629,0.315468465063251,0.567751438504365,0.366081248251431,0.329527515073045,0.768190146636233,0.707144406810524,0.610834268595545,0.761386671427601,0.936334995826301,0.831884467090416,0.691125734323913,0.629624686604826,0.734739778769474,0.776214198269616,0,0.875088157228157,0.803379983702572,0.651654030755382,0,0.733441125254678,0.796900780432972,0.768612796482152,0.666143363965929,0.472063607348281,0.454876076782665,0.506981131425337,0.826258023929319,0.592771363407106,7
"E00000372",0.693414754931748,0.831948447911621,0.61114292211201,0.860846845177377,0.582431145056287,0.117441068433549,0,0.787186147928697,0.801391586111498,0.371771477478097,0.552050263255374,0.550427171003423,0.535737067489637,0.7408555615664,0.358608121491509,0.460818804643767,0.691918792396347,0.857964733089278,0.865372685487602,0.533888193204855,0.685652244741116,0.760307347582132,0.804387412532063,0.231687327170752,0.815381073687921,0.839901518763911,0.726873844205272,0,0.707068419175808,0.538711055101695,0.891644148332454,0.72699594502031,0.163301394394114,0.741222665275801,0.576199727202984,0.872871215700695,0.565879428584727,7
"E00000373",0.744052771550959,0.708139137704694,0.574402113011625,0.791867987222457,0.608561691569682,0.207817205732575,0,0.765330664576333,0.884665141531751,0.15005954255048,0.41794521331712,0.59620120550337,0.618649979731933,0.664701563610246,0.782573253613813,0.663885715711402,0.683894467759635,0.883780091170655,0.897226905927389,0.735071174619675,0.612306907279088,0.703183787921094,0.667864627734043,0.629550533552264,0.846584785734908,0.806422265660695,0.718477532104312,0,0.804828043486369,0.914904729775978,0.832585850323446,0.438963708244522,0.205617144090752,0.690425791219944,0.721603807662539,0.814305069578774,0.629993389845845,6
"E00000374",0.794793970737244,0.79965246684946,0.49908925368493,0.820521483549302,0.626705492992722,0,0,0.813802468721957,0.811032712829987,0.376024756898051,0.507740951348323,0.383229117845425,0.545164646491611,0.763152018251348,0.267160675746875,0.424014201841228,0.682697331828646,0.905800065226026,0.865049364576738,0.668283991375397,0.666157196610415,0.680061839074674,0.790713084692043,0.414323397332086,0.869190749333675,0.784816101810973,0.707450566816047,0,0.723408184204301,0.89555131981407,0.805256408091143,0.365479259737186,0.390830519625824,0.685953602040559,0.716646919030355,0.84063360858814,0.596422873558408,6
"E00000375",0.808812989419938,0.857597285284623,0.546478039141211,0.754159336559012,0.512384742755003,0.124685205159833,0,0.797100527629051,0.815537037379676,0.554812836267034,0.472859452000902,0.540684425721026,0.183847820307038,0.623271154136484,0.499167778261146,0.472229381741135,0.492094951279428,0.840150385419031,0.945489989228497,0.580979061619957,0.617452218756246,0.61746761280942,0.839076970544366,0,0.856665911853879,0.791797510914619,0.727318505795677,0,0.640842902697934,0.768833632279668,0.851430847390691,0.652280674007993,0.378348374134739,0.826941271294359,0.54969373735358,0.766373313394015,0.623424476400358,7
"E00000376",0.62924634998547,0.477915807819106,0.481869143953423,0.869059157191226,0.736468561423383,0.388565214163698,0,0.832699919363234,0.878759461916993,0.440746231091027,0.495349946319538,0.487070003356193,0.603737978209273,0.559190471967691,0.18796273210256,0.620246474331156,0.814325153377329,0.938218214120053,0.85410354746794,0.917907477743855,0.650387276366097,0.606156562511626,0.45089607884363,0.416574533852044,0.915775342299823,0.736458049132794,0.574702571368808,0,0.815674707968293,0.892064361026877,0.796685715635171,0.588909894310619,0.212859595536841,0.456963191711795,0.719115037083987,0.787193650459023,0.796659379235231,6
"E00000377",0.738895443602176,0.745556202220271,0.532829965405192,0.854388983995046,0.620078202834459,0.264963212383481,0,0.814300999772811,0.867896630051045,0.0697969777663855,0.377378269341093,0.0748902742266494,0.286120909303452,0.768273057849136,0.535621805187646,0.586233375293149,0.763716513332774,0.876761831026724,0.848017841769414,0.694383637536386,0.653430881966692,0.779044199647567,0.664897411138205,0.266038498062704,0.853529460733188,0.819611346150829,0.67276714166431,0,0.794953933921526,0.773737943915616,0.758261650834735,0.696211245564911,0.384161108558029,0.622623549350013,0.625497040603238,0.826192240056239,0.708323960726787,6
"E00000378",0.699135991872344,0.566320563640352,0.416891765920593,0.764606829513277,0.802908887661612,0.382410743191357,0,0.788395858295663,0.860150588556525,0.495705416599334,0.153732237687029,0.516599480014604,0.629925558219225,0.664416728997497,0.486441987673265,0.528516255343104,0.849597317600271,0.821819988471713,0.778182547784006,0.76947740526994,0.880651214364706,0.703183787921094,0.583257239608217,0.246045143356905,0.655814111734163,0.919671752924606,0.702297042814852,0,0.888628585751023,0.847146164456122,0.701703172253704,0.733986822927016,0.0940054727308778,0.72782754327826,0.397399164935529,0.979175439958661,0.818572463269441,6
"E00000379",0.693176635254817,0.781614171000451,0.514603811791841,0.77983118312643,0.646526252024263,0.39518729857107,0,0.890345903218158,0.737483530882671,0.363508601672108,0.467574931706993,0.462535787042166,0.407014647570104,0.668457271628855,0.191728140151385,0.401705055581786,0.725678280863185,0.876016397581967,0.863170150942631,0.759271000319349,0.677569734108795,0.70847534439341,0.704892466436842,0.388994707810428,0.871905919581912,0.806998157314052,0.644501158541072,0,0.702836007048038,0.875338813303549,0.75884754273259,0.71464987770166,0.310649375871269,0.507056390481743,0.847573279941444,0.737125668294192,0.640441255329755,6
"E00000380",0.699047604982904,0.813442412671889,0.511660190215072,0.815681696818157,0.604586347212648,0.264436092692831,0,0.763749279766033,0.900793595905092,0.203281584678849,0.424067514203253,0.420743897091436,0.396506085888681,0.761140019934273,0.534879589366124,0.685149759654085,0.736974066102365,0.89905795389765,0.878759626764318,0.598319471670242,0.740340419267221,0.719937706678843,0.642111060615998,0.36289545190793,0.833792300182492,0.817936009612557,0.732846647366055,0,0.800659436905832,0.95912907735222,0.791182756056257,0.646373525501258,0.258647714123813,0.828053269786435,0.784391125808038,0.793135344491232,0.630730239011455,6
"E00000381",0.710147551511831,0.656332390189258,0.507863922838844,0.833962691620929,0.654313501847117,0.330030274986425,0,0.810642017845161,0.893138490005081,0.332536815678547,0.499318884402591,0.443064869392101,0.375334905722013,0.648885838287224,0.536898836702155,0.695329289315308,0.746994937502029,0.877926101294705,0.861101231235334,0.679973021796964,0.714735394545898,0.740807535476485,0.675671575766382,0.520091290757344,0.854325002149475,0.749890891400015,0.777129800691262,0,0.786518320753754,0.657291172436779,0.804207461233374,0.458234214198784,0.26857728795786,0.922829441105874,0.646172421691785,0.775454946280165,0.582226957692664,6
