"OA11CD","RM2018_01_PCT","RM2018_02_PCT","RM2018_02a_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
"RM70XA",9.09090909090909,21.2121212121212,12.1212121212121,22.7272727272727,9.09090909090909,13.6363636363636,1.51515151515152,54.5454545454545,24.2424242424242,1.51515151515152,0,3.03030303030303,4.54545454545455,10.6060606060606,0,9.09090909090909,42.8571428571429,14.2857142857143,23.8095238095238,19.047619047619,4.76190476190476,4.76190476190476,23.8095238095238,9.52380952380952,76.1904761904762,0,23.8095238095238,0,9.52380952380952,0,0,27.2727272727273
"RM70XB",3.7037037037037,3.7037037037037,3.7037037037037,37.037037037037,18.5185185185185,3.7037037037037,7.40740740740741,66.6666666666667,14.8148148148148,0,11.1111111111111,0,0,0,0,100,84.6153846153846,38.4615384615385,15.3846153846154,7.69230769230769,15.3846153846154,23.0769230769231,0,0,84.6153846153846,0,15.3846153846154,0,0,7.69230769230769,0,0
"RM70XD",4.16666666666667,13.8888888888889,13.8888888888889,22.2222222222222,12.5,25,0,62.5,8.33333333333333,0,1.38888888888889,1.38888888888889,4.16666666666667,5.55555555555556,1.38888888888889,75,79.1666666666667,16.6666666666667,16.6666666666667,41.6666666666667,12.5,8.33333333333333,0,4.16666666666667,79.1666666666667,0,16.6666666666667,0,8.33333333333333,0,4.16666666666667,0
"RM70XH",4.8780487804878,9.75609756097561,12.1951219512195,17.0731707317073,19.5121951219512,29.2682926829268,4.8780487804878,53.6585365853659,17.0731707317073,0,4.8780487804878,0,4.8780487804878,14.6341463414634,2.4390243902439,66.6666666666667,76.4705882352941,5.88235294117647,17.6470588235294,23.5294117647059,41.1764705882353,5.88235294117647,0,0,94.1176470588235,0,5.88235294117647,0,0,5.88235294117647,0,0
"RM70XJ",4.34782608695652,8.69565217391304,17.3913043478261,13.0434782608696,21.7391304347826,17.3913043478261,4.34782608695652,73.9130434782609,0,0,4.34782608695652,0,21.7391304347826,0,0,50,75,25,12.5,25,12.5,12.5,0,12.5,100,0,0,0,0,0,0,0
"RM70XL",6.02409638554217,10.8433734939759,20.4819277108434,30.1204819277108,9.63855421686747,6.02409638554217,1.20481927710843,67.4698795180723,10.8433734939759,0,7.2289156626506,2.40963855421687,0,6.02409638554217,0,0,72,36,24,8,12,16,4,0,92,0,8,0,0,8,0,0
"RM70XN",12.5,11.6071428571429,16.9642857142857,39.2857142857143,11.6071428571429,6.25,0,52.6785714285714,28.5714285714286,0,2.67857142857143,0,0.892857142857143,8.92857142857143,0,44.4444444444444,62.5,22.9166666666667,20.8333333333333,2.08333333333333,8.33333333333333,29.1666666666667,12.5,2.08333333333333,33.3333333333333,29.1666666666667,37.5,0,2.08333333333333,0,18.75,22.2222222222222
"RM70XQ",7.02702702702703,12.972972972973,16.2162162162162,29.1891891891892,14.0540540540541,7.56756756756757,1.08108108108108,77.2972972972973,3.78378378378378,0,1.62162162162162,3.24324324324324,1.08108108108108,4.32432432432432,3.24324324324324,5.26315789473684,56.6666666666667,25,38.3333333333333,10,10,11.6666666666667,5,0,1.66666666666667,21.6666666666667,76.6666666666667,0,1.66666666666667,1.66666666666667,36.6666666666667,31.5789473684211
"RM70XT",0,0,0,2.63157894736842,0,84.2105263157895,5.26315789473684,89.4736842105263,0,0,0,0,0,10.5263157894737,0,0,100,2.85714285714286,0,5.71428571428571,85.7142857142857,5.71428571428571,0,0,0,0,85.7142857142857,0,0,0,82.8571428571429,0
"RM70YB",8.19672131147541,14.7540983606557,8.19672131147541,31.1475409836066,11.4754098360656,13.1147540983607,0,83.6065573770492,6.55737704918033,1.63934426229508,4.91803278688525,1.63934426229508,0,0,1.63934426229508,0,66.6666666666667,33.3333333333333,33.3333333333333,27.7777777777778,0,5.55555555555556,0,0,88.8888888888889,11.1111111111111,0,0,0,0,11.1111111111111,25
"RM70YD",3.41880341880342,17.9487179487179,13.6752136752137,17.9487179487179,17.0940170940171,15.3846153846154,1.70940170940171,86.3247863247863,7.69230769230769,3.41880341880342,0,0,0.854700854700855,1.70940170940171,0,5.55555555555556,74.4186046511628,25.5813953488372,25.5813953488372,23.2558139534884,9.30232558139535,16.2790697674419,0,0,93.0232558139535,4.65116279069767,2.32558139534884,0,0,2.32558139534884,4.65116279069767,22.2222222222222
"RM70YH",2.24719101123596,4.49438202247191,15.7303370786517,21.3483146067416,16.8539325842697,14.6067415730337,1.12359550561798,79.7752808988764,2.24719101123596,0,0,0,2.24719101123596,8.98876404494382,5.61797752808989,0,85.3658536585366,34.1463414634146,12.1951219512195,19.5121951219512,4.8780487804878,26.8292682926829,2.4390243902439,0,90.2439024390244,0,7.31707317073171,0,4.8780487804878,4.8780487804878,0,0
"RM70YJ",10.4651162790698,17.4418604651163,13.953488372093,25.5813953488372,10.4651162790698,12.7906976744186,0,29.0697674418605,13.953488372093,1.16279069767442,0,13.953488372093,0,33.7209302325581,2.32558139534884,58.3333333333333,55.5555555555556,11.1111111111111,40.7407407407407,14.8148148148148,11.1111111111111,18.5185185185185,3.7037037037037,0,74.0740740740741,0,18.5185185185185,0,3.7037037037037,7.40740740740741,3.7037037037037,0
"RM70YL",8.08823529411765,11.7647058823529,8.82352941176471,38.2352941176471,12.5,4.41176470588235,0.735294117647059,46.3235294117647,14.7058823529412,8.08823529411765,4.41176470588235,2.20588235294118,0,13.9705882352941,4.41176470588235,41.6666666666667,70.5882352941177,31.3725490196078,25.4901960784314,7.84313725490196,3.92156862745098,27.4509803921569,3.92156862745098,0,80.3921568627451,0,19.6078431372549,0,3.92156862745098,5.88235294117647,5.88235294117647,8.33333333333333
"RM70YP",9.47368421052632,6.31578947368421,9.47368421052632,21.0526315789474,21.0526315789474,16.8421052631579,4.21052631578947,61.0526315789474,5.26315789473684,2.10526315789474,4.21052631578947,3.15789473684211,0,20,2.10526315789474,100,71.4285714285714,16.6666666666667,26.1904761904762,14.2857142857143,23.8095238095238,16.6666666666667,2.38095238095238,0,88.0952380952381,0,11.9047619047619,0,0,4.76190476190476,4.76190476190476,0
"RM70YQ",5.5045871559633,11.0091743119266,14.6788990825688,33.0275229357798,11.0091743119266,14.6788990825688,0,54.1284403669725,25.6880733944954,4.58715596330275,1.8348623853211,0,10.0917431192661,0.917431192660551,2.75229357798165,50,72.9166666666667,18.75,20.8333333333333,10.4166666666667,16.6666666666667,27.0833333333333,6.25,0,75,0,25,0,2.08333333333333,2.08333333333333,2.08333333333333,0
