"OA11CD","RM2018_01_PCT","RM2018_02_PCT","RM2018_03_PCT","RM2018_04_PCT","RM2018_05_PCT","RM2018_06_PCT","RM2018_07_PCT","RM2018_08_PCT","RM2018_09_PCT","RM2018_10_PCT","RM2018_11_PCT","RM2018_12_PCT","RM2018_13_PCT","RM2018_14_PCT","RM2018_15_PCT","RM2018_17_PCT","RM2018_18_PCT","RM2018_21_PCT","RM2018_22_PCT","RM2018_23_PCT","RM2018_24_PCT","RM2018_25_PCT","RM2018_26_PCT","RM2018_27_PCT","RM2018_28_PCT","RM2018_29_PCT","RM2018_30_PCT","RM2018_31_PCT","RM2018_32_RATIO","RM2018_33_PCT","RM2018_34_PCT","RM2018_35_PCT","RM2018_36_PCT","RM2018_40_PCT","RM2018_41_PCT","RM2018_42_PCT","RM2018_43_PCT"
"E00000481",11.2637362637363,19.5054945054945,28.8461538461538,11.8131868131868,8.24175824175824,0.824175824175824,0,46.978021978022,14.5604395604396,4.12087912087912,6.04395604395604,8.51648351648352,1.92307692307692,13.7362637362637,1.37362637362637,53.8461538461538,62.589928057554,23.021582733813,21.5827338129496,7.9136690647482,11.5107913669065,20.1438848920863,15.1079136690647,0.719424460431655,36.6906474820144,42.4460431654676,20.1438848920863,0,110.6551295,8.55457227138643,35.7429718875502,9.63855421686747,14.859437751004,2.15827338129496,4.31654676258993,30.9352517985612,11.5384615384615
"E00000482",9.45558739255014,20.9169054441261,33.2378223495702,11.4613180515759,7.73638968481375,0,0,37.5358166189112,18.9111747851003,5.73065902578797,8.30945558739255,5.44412607449857,1.14613180515759,13.4670487106017,2.29226361031519,48.5714285714286,52.3809523809524,17.4603174603175,30.1587301587302,8.73015873015873,10.3174603174603,15.8730158730159,15.8730158730159,0.793650793650794,55.5555555555556,23.8095238095238,20.6349206349206,0,92.38032502,9.34579439252336,30.2631578947368,6.57894736842105,20.6140350877193,2.38095238095238,4.76190476190476,21.4285714285714,14.2857142857143
"E00000483",8.7962962962963,12.5,32.4074074074074,12.2685185185185,9.02777777777778,0.694444444444444,0,39.1203703703704,11.8055555555556,9.72222222222222,12.7314814814815,7.40740740740741,1.62037037037037,13.8888888888889,2.08333333333333,64.4444444444444,57.4803149606299,22.8346456692913,35.4330708661417,14.9606299212598,10.2362204724409,9.44881889763779,3.93700787401575,1.5748031496063,59.0551181102362,24.4094488188976,16.5354330708661,0,105.0835568,15.1351351351351,40.4761904761905,9.18367346938776,16.6666666666667,6.2992125984252,3.93700787401575,14.9606299212598,11.1111111111111
"E00000484",6.54911838790932,15.8690176322418,34.2569269521411,11.5869017632242,11.0831234256927,0,0,52.3929471032746,16.3727959697733,4.53400503778338,6.29722921914358,4.28211586901763,1.51133501259446,8.81612090680101,2.77078085642317,39.3939393939394,63.1944444444444,20.8333333333333,29.1666666666667,11.8055555555556,13.1944444444444,17.3611111111111,6.25,1.38888888888889,40.2777777777778,41.6666666666667,18.0555555555556,0,106.8387006,7.63546798029557,33.6633663366337,7.92079207920792,13.2013201320132,8.33333333333333,3.47222222222222,27.0833333333333,16.6666666666667
"E00000485",8.13953488372093,19.5348837209302,27.6744186046512,16.9767441860465,7.44186046511628,0,0,40.2325581395349,16.046511627907,3.95348837209302,9.76744186046512,13.4883720930233,2.09302325581395,9.06976744186047,1.3953488372093,66.2162162162162,54.8148148148148,24.4444444444444,37.037037037037,9.62962962962963,6.66666666666667,14.0740740740741,6.66666666666667,0.740740740740741,42.962962962963,30.3703703703704,26.6666666666667,0,97.3757211,14.8459383753501,33.3333333333333,6.13026819923372,19.5402298850575,5.18518518518519,0.740740740740741,25.1851851851852,12.1621621621622
"E00000486",11.5036231884058,18.6594202898551,39.7644927536232,11.0507246376812,3.07971014492754,0.181159420289855,0,31.8840579710145,18.8405797101449,11.5942028985507,6.88405797101449,5.52536231884058,2.44565217391304,16.4855072463768,2.89855072463768,51.8518518518518,51.9512195121951,17.8048780487805,34.390243902439,1.70731707317073,4.39024390243902,28.0487804878049,11.219512195122,1.70731707317073,54.390243902439,7.07317073170732,37.8048780487805,0,62.4398814,8.70870870870871,32.618025751073,11.1587982832618,20.6008583690987,5.1219512195122,0.48780487804878,12.6829268292683,11.1111111111111
"E00000487",4.44444444444444,16.1904761904762,26.6666666666667,12.6984126984127,17.7777777777778,0.952380952380952,0,49.8412698412698,13.6507936507937,7.61904761904762,5.71428571428571,7.93650793650794,1.26984126984127,7.93650793650794,2.22222222222222,45.4545454545455,69.4214876033058,17.3553719008264,23.1404958677686,14.8760330578512,25.6198347107438,11.5702479338843,4.95867768595041,2.47933884297521,38.0165289256198,47.1074380165289,14.8760330578512,0,117.8524769,8.12720848056537,30.9090909090909,10.4545454545455,17.2727272727273,5.78512396694215,4.13223140495868,42.1487603305785,14.5454545454545
"E00000488",6.75324675324675,15.5844155844156,30.3896103896104,15.3246753246753,9.35064935064935,0.519480519480519,0,55.0649350649351,14.5454545454545,6.49350649350649,1.55844155844156,4.67532467532468,1.2987012987013,11.1688311688312,2.33766233766234,40.6779661016949,66.1870503597122,26.6187050359712,22.3021582733813,12.2302158273381,7.19424460431655,20.1438848920863,10.0719424460432,1.43884892086331,52.5179856115108,28.0575539568345,19.4244604316547,0,100.7991239,10.0286532951289,38.8059701492537,8.2089552238806,18.6567164179104,4.31654676258993,7.9136690647482,21.5827338129496,11.864406779661
"E00000489",7.51072961373391,19.31330472103,28.3261802575107,13.0901287553648,8.15450643776824,0.214592274678112,0,33.4763948497854,13.9484978540773,8.15450643776824,14.8068669527897,10.0858369098712,3.43347639484979,11.3733905579399,1.71673819742489,57.5342465753425,46.6666666666667,19.2592592592593,39.2592592592593,10.3703703703704,5.18518518518519,11.8518518518519,5.18518518518519,5.92592592592593,42.962962962963,22.962962962963,32.5925925925926,0,94.76943749,6.2200956937799,29.1095890410959,8.56164383561644,20.8904109589041,8.88888888888889,3.7037037037037,21.4814814814815,12.3287671232877
"E00000490",8.5,16.5,32,11.75,11,0.5,0,53.5,14.5,5.25,6.75,1.5,1,10.75,2.75,38.6666666666667,56.0283687943262,19.1489361702128,33.3333333333333,12.7659574468085,12.0567375886525,12.0567375886525,7.09219858156028,2.12765957446809,48.936170212766,32.6241134751773,18.4397163120567,0,90.20126681,9.34343434343434,30.1324503311258,9.93377483443709,16.2251655629139,9.21985815602837,4.9645390070922,17.7304964539007,12
"E00000491",9.82367758186398,21.4105793450882,32.7455919395466,12.0906801007557,7.80856423173804,0,0,47.6070528967254,15.8690176322418,5.54156171284635,6.80100755667506,9.06801007556675,1.00755667506297,8.06045340050378,2.77078085642317,38.4615384615385,50.7462686567164,17.910447761194,38.8059701492537,10.4477611940298,7.46268656716418,14.9253731343284,9.70149253731343,0.746268656716418,44.0298507462687,41.044776119403,14.1791044776119,0,84.54365409,12.1883656509695,37.6470588235294,9.80392156862745,15.2941176470588,8.2089552238806,5.22388059701492,20.8955223880597,14.1025641025641
"E00000492",9.38337801608579,20.3753351206434,32.171581769437,13.1367292225201,8.57908847184987,0.268096514745308,0,42.627345844504,15.0134048257373,10.1876675603217,7.50670241286863,4.55764075067024,1.07238605898123,14.2091152815013,1.87667560321716,40.5405405405405,48.8,18.4,37.6,8,12,10.4,10.4,3.2,56,24,20,0,108.5176641,11.214953271028,30.4721030042918,8.58369098712446,17.5965665236052,4.8,2.4,16,6.75675675675676
