POSTCODE,Total_Population,Total_Households,Total_Population_16_and_over,Total_Population_16_to_74,Total_Population_3_and_over,Total_Population_school_census,RM2018_01,RM2018_02,RM2018_02a,RM2018_03,RM2018_04,RM2018_05,RM2018_06,RM2018_08,RM2018_09,RM2018_10,RM2018_11,RM2018_12,RM2018_13,RM2018_14,RM2018_15,RM2018_17,RM2018_18,RM2018_21,RM2018_22,RM2018_23,RM2018_24,RM2018_25,RM2018_26,RM2018_27,RM2018_28,RM2018_29,RM2018_30,RM2018_31,RM2018_40,RM2018_41,RM2018_42,RM2018_43
RM70RR,20,17,17,17,20,0,0,3,0,5,6,0,0,18,1,0,0,0,0,0,0,0,16,0,0,0,0,16,1,0,15,1,1,0,0,0,1,0
RM70RS,42,16,37,32,41,0,3,2,4,13,2,6,0,34,0,1,2,1,0,0,0,0,13,6,2,2,3,2,0,0,15,0,0,0,0,0,0,0
RM70RT,136,44,110,104,128,13,12,14,18,36,12,14,1,94,22,3,1,0,2,0,0,10,29,14,13,8,6,1,2,0,38,1,5,0,1,0,0,0
RM70RU,153,49,127,118,147,11,9,14,21,43,18,20,0,104,17,1,0,15,3,3,7,2,29,14,16,6,4,5,0,3,49,0,0,0,0,1,0,0
RM70RX,77,26,62,59,76,5,4,9,13,18,14,8,0,64,2,0,6,0,0,5,0,3,19,11,7,3,3,2,0,0,23,0,3,0,0,1,1,1
RM70SA,95,34,81,78,95,3,2,12,14,20,19,16,0,83,6,2,1,1,0,1,1,0,26,10,5,7,0,9,1,2,29,0,5,0,0,1,0,0
RM70SB,85,33,67,52,81,4,6,10,6,23,11,21,0,60,10,4,0,0,0,10,1,0,24,8,6,8,4,4,0,1,30,1,2,0,0,1,2,2
RM70SD,89,29,74,65,87,2,2,11,13,21,13,18,0,65,3,4,9,3,0,3,0,0,21,6,6,8,5,2,1,1,28,0,1,0,0,3,1,0
RM70SH,76,37,65,58,74,2,3,8,6,19,15,16,2,61,10,1,0,2,0,0,1,2,29,6,5,7,6,10,1,1,33,0,4,0,0,2,0,0
RM70SJ,108,42,93,74,103,4,5,10,12,14,29,29,0,74,11,6,2,0,1,8,0,1,33,12,6,13,7,1,2,1,40,1,1,0,0,5,0,0
RM70SL,133,41,99,96,128,11,10,19,23,39,20,6,1,92,15,3,1,8,1,2,7,4,24,16,14,3,3,2,3,0,37,0,2,0,0,4,1,1
RM70SP,93,30,83,76,93,4,1,8,16,30,11,18,0,75,12,0,6,0,0,0,0,2,26,11,3,9,5,1,1,0,25,1,4,0,0,3,0,0
RM70SR,108,43,94,74,103,4,7,7,9,22,16,28,1,73,18,0,3,5,0,2,0,2,36,11,5,14,5,6,1,1,38,0,5,0,0,3,0,0
RM70TB,20,6,20,19,20,0,0,0,3,7,5,1,0,15,3,0,1,0,1,0,0,0,6,5,0,0,1,0,0,0,4,0,2,0,1,0,0,0
RM70TD,31,13,23,20,28,4,4,3,6,11,3,3,0,14,10,0,1,0,2,3,1,1,9,3,3,1,1,4,1,0,8,2,3,0,0,0,2,2
RM70TH,92,42,62,57,86,16,9,21,7,27,10,8,0,57,9,1,1,0,3,17,3,1,28,7,7,1,5,15,6,1,17,20,5,0,0,1,11,5
RM70TJ,22,17,21,21,22,0,0,1,1,7,3,6,0,15,4,1,0,0,0,2,0,0,16,1,0,3,2,10,1,0,5,4,8,0,0,1,5,0
RM70TL,79,26,57,49,76,17,5,15,10,23,12,8,1,42,18,10,2,0,1,0,0,10,16,8,8,4,2,2,2,0,22,2,1,0,0,2,1,3
RM70TP,24,9,18,17,23,1,3,3,2,8,4,3,0,21,2,1,0,0,0,0,0,0,6,2,2,1,1,2,1,0,4,3,2,0,1,0,3,0
RM70TR,24,8,17,15,24,1,1,4,3,9,1,2,0,15,1,0,0,1,0,7,0,1,5,3,3,1,0,1,0,0,4,0,3,0,0,0,1,0
RM70TS,46,15,35,32,44,7,5,5,7,7,10,6,2,25,9,5,0,0,0,4,2,4,8,2,4,2,3,1,1,2,10,4,1,0,0,1,1,2
RM70TT,80,34,67,62,76,4,6,7,5,19,12,18,3,51,26,2,0,0,0,0,0,1,27,8,4,8,6,5,1,2,21,11,2,0,0,0,8,0
RM70TU,107,39,85,77,99,10,12,10,11,29,9,16,0,76,14,0,0,0,3,4,3,4,27,13,8,5,7,2,3,1,30,7,2,0,3,2,3,0
RM70UA,44,17,36,33,40,0,7,0,4,11,4,13,0,37,3,0,0,0,0,4,0,0,11,3,4,7,1,0,2,0,17,0,0,0,0,2,0,0
RM70UB,112,35,90,80,107,9,6,16,19,35,9,14,1,69,17,4,2,8,0,6,2,4,21,9,10,6,3,3,2,2,30,0,5,0,0,2,2,0
RM70UD,92,32,73,67,89,9,5,13,9,23,8,16,0,59,3,7,2,4,2,14,0,4,23,7,8,8,3,5,0,1,25,0,7,0,0,2,3,0
RM70UH,86,30,64,59,80,13,11,10,10,29,10,8,1,51,16,0,9,0,1,6,0,3,20,7,7,2,5,6,2,1,19,0,11,0,1,0,4,1
RM70UJ,72,23,52,50,69,15,5,14,7,23,7,7,0,42,13,6,0,6,0,5,0,6,12,5,9,1,4,2,1,1,17,6,0,0,0,1,2,0
RM70UL,28,10,26,26,28,0,0,2,3,3,8,5,0,28,0,0,0,0,0,0,0,0,8,4,2,2,2,0,0,0,5,5,0,0,0,1,4,0
RM70UP,69,21,51,39,67,8,5,11,12,14,5,18,0,39,6,5,0,1,0,15,0,4,14,3,4,5,5,1,1,2,19,0,2,0,0,1,2,0
RM70UR,28,10,25,22,28,1,0,2,4,5,7,5,0,19,4,0,2,0,0,3,0,0,7,3,3,2,1,1,0,0,10,0,0,0,0,0,0,0
RM70UU,68,23,55,47,66,8,4,9,9,15,12,13,0,45,3,0,2,10,4,1,2,1,16,7,6,7,2,0,1,0,23,0,0,0,0,2,0,0
RM70UX,105,32,83,79,102,14,7,14,18,32,18,8,0,62,17,6,4,0,1,8,3,2,20,13,12,3,2,2,0,0,31,0,1,0,0,2,0,0
RM70WW,67,8,60,22,64,2,4,3,6,7,3,29,14,49,6,2,1,0,0,5,0,2,4,1,2,1,1,1,1,1,4,0,3,0,1,0,1,0
RM70WX,160,70,116,106,154,21,17,24,8,58,20,16,1,103,27,3,4,0,5,12,1,4,45,12,16,4,9,20,7,2,50,0,19,0,4,2,4,4
RM70WY,61,30,44,44,55,5,10,7,3,26,8,2,0,26,14,2,5,0,0,13,0,4,18,5,7,0,2,11,4,0,15,0,15,0,1,1,2,1
RM70WZ,140,60,118,110,140,12,3,18,16,47,37,11,0,87,34,2,2,0,9,1,0,5,42,16,14,5,2,19,4,0,51,0,9,0,1,0,2,0
RM70XA,66,21,45,38,62,11,6,14,8,15,6,9,1,36,16,1,0,2,3,7,0,1,9,3,5,4,1,1,5,2,16,0,5,0,2,0,0,3
RM70XB,27,13,25,22,26,1,1,1,1,10,5,1,2,18,4,0,3,0,0,0,0,1,11,5,2,1,2,3,0,0,11,0,2,0,0,1,0,0
RM70XD,72,24,58,51,71,8,3,10,10,16,9,18,0,45,6,0,1,1,3,4,1,6,19,4,4,10,3,2,0,1,19,0,4,0,2,0,1,0
RM70XH,41,17,35,27,39,3,2,4,5,7,8,12,2,22,7,0,2,0,2,6,1,2,13,1,3,4,7,1,0,0,16,0,1,0,0,1,0,0
RM70XJ,23,8,20,17,22,2,1,2,4,3,5,4,1,17,0,0,1,0,5,0,0,1,6,2,1,2,1,1,0,1,8,0,0,0,0,0,0,0
RM70XL,83,25,69,66,81,5,5,9,17,25,8,5,1,56,9,0,6,2,0,5,0,0,18,9,6,2,3,4,1,0,23,0,2,0,0,2,0,0
RM70XN,112,48,85,83,102,9,14,13,19,44,13,7,0,59,32,0,3,0,1,10,0,4,30,11,10,1,4,14,6,1,16,14,18,0,1,0,9,2
RM70XQ,185,60,146,139,175,19,13,24,30,54,26,14,2,143,7,0,3,6,2,8,6,1,34,15,23,6,6,7,3,0,1,13,46,0,1,1,22,6
RM70XT,38,35,38,17,38,0,0,0,0,1,0,32,2,34,0,0,0,0,0,4,0,0,35,1,0,2,30,2,0,0,0,0,30,0,0,0,29,0
RM70YB,61,18,46,41,59,4,5,9,5,19,7,8,0,51,4,1,3,1,0,0,1,0,12,6,6,5,0,1,0,0,16,2,0,0,0,0,2,1
RM70YD,117,43,92,83,116,18,4,21,16,21,20,18,2,101,9,4,0,0,1,2,0,1,32,11,11,10,4,7,0,0,40,2,1,0,0,1,2,4
RM70YH,89,41,82,75,87,2,2,4,14,19,15,13,1,71,2,0,0,0,2,8,5,0,35,14,5,8,2,11,1,0,37,0,3,0,2,2,0,0
RM70YJ,86,27,61,52,83,12,9,15,12,22,9,11,0,25,12,1,0,12,0,29,2,7,15,3,11,4,3,5,1,0,20,0,5,0,1,2,1,0
RM70YL,136,51,106,103,129,12,11,16,12,52,17,6,1,63,20,11,6,3,0,19,6,5,36,16,13,4,2,14,2,0,41,0,10,0,2,3,3,1
RM70YP,95,42,78,66,90,3,9,6,9,20,20,16,4,58,5,2,4,3,0,19,2,3,30,7,11,6,10,7,1,0,37,0,5,0,0,2,2,0
RM70YQ,109,48,89,81,106,10,6,12,16,36,12,16,0,59,28,5,2,0,11,1,3,5,35,9,10,5,8,13,3,0,36,0,12,0,1,1,1,0
RM70YR,57,26,42,40,54,7,3,12,9,13,16,3,0,24,10,2,0,1,0,17,2,1,16,6,4,0,3,7,5,0,19,0,7,0,1,4,2,2
RM70YS,25,8,21,19,23,1,2,2,4,7,3,3,1,6,1,5,1,2,4,0,6,0,5,2,2,1,1,1,0,1,7,0,1,0,0,0,1,0
RM70YT,133,59,110,89,130,9,7,16,6,33,16,36,2,102,9,10,3,0,1,6,0,4,46,10,10,15,12,9,2,1,52,0,7,0,1,5,2,0
RM70YU,94,36,72,64,91,10,8,14,8,30,10,11,1,70,12,1,2,0,0,6,1,3,21,8,13,4,5,4,2,0,29,0,7,0,3,2,1,0
RM70YW,82,33,61,58,77,6,11,8,11,26,14,7,0,38,9,1,5,2,4,21,2,3,23,4,8,4,1,14,2,0,22,0,11,0,1,0,3,0
RM70YX,108,39,84,70,101,10,10,12,11,28,12,22,2,74,13,4,0,3,0,9,3,4,28,7,10,11,5,5,0,1,38,0,1,0,1,2,0,0
RM70YY,87,37,64,59,80,4,12,11,2,44,5,7,1,52,22,0,0,0,1,10,0,3,23,4,9,3,1,15,4,1,33,0,4,0,0,1,0,0
RM70YZ,77,37,57,49,74,8,4,15,4,24,9,13,1,45,12,2,0,0,0,16,0,2,25,7,8,2,10,6,4,0,20,0,17,0,0,2,8,0
RM81AD,54,17,36,34,52,12,3,13,9,14,10,3,0,5,3,4,9,7,1,23,0,11,9,2,7,1,2,4,1,0,9,0,8,0,3,1,2,2
RM81AE,41,11,24,24,39,14,3,12,11,9,6,0,0,9,5,5,4,0,1,16,1,8,2,1,8,0,0,1,0,0,3,0,5,0,1,0,4,5
RM81AH,44,15,36,36,43,4,4,4,8,13,10,1,0,9,11,5,0,4,2,8,2,3,12,7,3,1,0,4,0,0,6,2,6,0,2,0,2,0
RM81AJ,60,20,41,36,57,10,6,11,6,21,7,2,3,20,16,4,5,3,0,10,0,6,12,6,5,1,3,2,3,0,11,0,9,0,0,4,2,4
RM81AR,75,28,53,40,72,19,6,15,10,13,9,17,2,37,5,3,1,12,1,12,0,10,19,4,7,6,7,2,1,1,21,0,7,0,2,4,2,3
RM81AS,69,35,55,41,65,5,6,8,2,18,5,21,2,40,5,10,9,0,0,1,0,0,27,5,5,5,14,3,2,0,28,0,6,0,1,5,1,2
RM81AT,95,33,64,58,90,13,6,23,14,23,12,12,1,25,16,2,12,4,5,29,0,7,22,4,7,3,7,8,2,1,20,1,12,0,2,6,3,1
RM81AX,40,9,22,22,37,13,5,12,6,10,7,0,0,19,4,4,0,0,0,7,5,5,2,0,7,0,0,2,0,0,4,0,5,0,1,0,4,1
RM81BA,116,54,81,78,109,22,10,23,15,30,20,6,0,73,9,6,1,2,1,16,2,3,35,9,9,2,3,21,8,0,11,30,13,0,2,1,18,8
RM81BB,76,30,52,52,66,10,12,10,10,27,15,2,0,18,11,0,8,17,6,14,0,9,18,7,9,1,0,10,2,0,6,0,22,0,2,4,7,0
RM81BF,238,71,160,159,214,31,33,40,32,103,17,4,0,71,32,61,14,9,6,23,8,15,27,12,37,2,1,12,6,1,45,0,23,0,4,0,12,7
RM81BJ,22,16,20,19,22,2,0,2,2,9,4,1,0,7,5,0,1,0,2,7,0,2,14,3,0,0,1,10,2,0,6,5,5,0,0,1,4,0
RM81BL,44,19,29,28,42,2,6,9,5,14,5,2,1,15,6,2,9,6,0,4,1,2,11,4,4,0,1,6,1,1,4,0,15,0,3,2,7,0
RM81BP,128,42,88,83,125,28,11,28,12,39,19,13,1,47,13,14,14,7,0,30,0,16,22,5,18,6,4,7,2,0,23,8,9,0,4,2,9,3
RM81BT,117,41,92,87,113,19,8,16,17,30,17,13,0,49,6,20,24,7,2,1,3,11,30,13,8,4,6,7,1,2,24,11,6,0,1,1,10,0
RM81BU,63,25,48,44,62,9,2,13,7,15,9,9,0,36,6,3,11,0,0,3,2,3,18,5,5,4,3,6,1,0,17,6,2,0,0,1,4,0
RM81BW,32,10,23,22,31,5,1,8,1,16,3,2,0,1,11,7,12,0,0,0,0,4,3,1,4,0,1,1,2,1,7,0,3,0,1,1,0,0
RM81BX,108,32,73,71,98,19,15,18,12,29,16,16,0,45,19,14,8,7,2,9,3,8,15,3,11,5,6,1,4,2,22,5,5,0,1,2,7,2
RM81DB,48,14,35,35,47,11,1,10,9,15,6,2,0,26,4,12,0,3,0,0,2,7,7,4,7,1,1,1,0,0,8,2,4,0,0,1,3,2
RM81DD,94,33,63,60,90,18,8,20,10,36,11,5,1,37,7,11,9,1,2,24,1,7,18,7,11,1,4,6,3,1,16,10,7,0,0,0,7,3
RM81DF,34,9,24,24,34,6,2,8,6,10,7,0,0,19,4,1,2,1,0,6,0,1,4,2,5,0,0,2,0,0,3,0,6,0,1,0,2,1
RM81DG,75,23,44,43,69,21,10,19,8,24,12,1,0,18,7,3,2,15,5,25,0,14,7,5,10,0,0,2,4,1,14,0,9,0,2,0,4,1
RM81DH,93,33,66,60,87,10,9,18,10,26,17,7,0,34,13,20,9,4,0,7,1,4,21,8,7,4,2,7,5,0,17,7,9,0,0,1,4,3
RM81DJ,34,14,21,19,33,8,7,6,1,11,1,4,0,9,6,3,0,2,0,13,1,4,8,1,4,2,2,3,2,0,3,2,6,0,1,0,3,0
RM81DL,120,31,75,74,113,32,10,33,19,41,13,2,0,37,21,17,4,9,0,22,6,11,9,6,16,0,0,3,4,2,15,0,16,0,1,0,7,7
RM81DN,107,44,61,60,96,25,23,22,10,48,4,2,0,58,10,0,1,4,1,22,8,5,19,3,10,0,2,14,15,0,1,40,3,0,3,0,15,7
RM81DQ,52,17,32,32,45,6,11,9,0,32,0,0,0,6,8,5,16,0,1,13,0,3,5,2,11,0,0,3,1,0,15,0,2,0,0,0,0,0
RM81DR,40,17,26,25,38,10,3,9,5,10,7,5,0,27,5,0,1,0,0,4,2,1,9,3,5,1,2,3,2,0,0,2,15,0,1,0,1,0
RM81DS,181,44,124,124,173,49,11,43,41,49,22,1,0,66,30,5,9,5,6,45,8,18,20,18,20,0,0,2,3,1,3,39,2,0,1,0,21,23
RM81DT,37,10,20,20,33,9,5,11,3,12,3,0,0,8,7,3,2,3,2,6,5,3,1,1,6,0,0,0,3,0,5,0,5,0,1,0,1,0
RM81DW,99,47,65,64,91,22,13,21,11,37,6,7,0,53,6,2,4,2,2,19,6,2,29,5,6,3,3,18,12,0,0,47,0,0,3,0,22,10
RM81DY,29,16,20,20,23,1,7,2,1,17,1,0,0,6,9,5,1,4,1,2,1,0,8,1,3,0,0,7,5,0,13,0,3,0,2,0,0,0
RM81EB,31,12,21,21,28,5,4,6,0,15,3,0,0,7,10,0,0,0,0,10,2,3,7,3,4,0,0,4,1,0,1,0,11,0,1,0,0,0
RM81ED,33,12,22,22,28,5,6,5,5,12,4,0,0,6,4,3,1,0,2,15,1,4,6,2,3,0,0,4,2,0,4,0,8,0,0,0,0,0
RM81EF,23,13,17,17,19,1,4,2,0,14,3,0,0,8,5,5,0,0,4,1,0,1,10,1,3,0,0,9,0,0,13,0,0,0,0,0,0,0
RM81EG,41,26,38,20,41,1,0,3,0,3,4,29,2,36,0,0,5,0,0,0,0,1,25,0,1,8,16,1,0,0,0,26,0,0,1,0,22,0
RM81EH,86,55,70,69,76,4,11,5,9,46,12,1,0,20,14,14,7,1,5,22,0,3,45,10,3,0,1,34,6,0,27,0,28,0,1,0,4,0
RM81EL,75,24,45,45,65,12,17,13,0,41,4,0,0,3,4,45,6,0,3,7,1,9,9,5,14,0,0,4,1,0,24,0,0,0,0,0,0,0
RM81EN,26,9,13,13,22,6,7,6,0,13,0,0,0,10,2,1,2,4,0,6,0,4,2,1,3,0,0,1,4,0,3,0,6,0,1,0,3,1
RM81EP,27,6,18,18,25,6,3,6,5,9,3,0,0,5,3,0,14,0,0,5,0,1,2,2,3,0,0,0,1,0,2,0,4,0,1,0,2,0
RM81ER,76,30,46,46,64,12,16,14,4,35,5,0,0,14,6,24,6,3,6,8,0,8,11,2,14,0,0,9,5,0,21,0,9,0,2,0,3,1
RM81EU,63,27,44,43,55,5,13,6,3,38,2,1,0,23,17,8,2,1,4,4,0,1,12,7,8,0,1,4,7,0,12,0,15,0,1,0,5,2
RM81EW,27,12,15,15,23,5,6,6,3,8,1,0,0,2,4,0,4,0,0,14,3,4,6,1,2,0,0,5,4,0,0,0,12,0,2,0,4,0
RM81FA,39,11,17,17,32,8,11,11,1,14,1,0,0,12,1,0,1,7,2,16,0,2,1,1,4,0,0,0,6,0,1,0,10,0,5,0,3,1
RM81FE,30,12,17,17,27,2,8,5,0,15,2,0,0,4,3,5,0,0,0,12,0,1,2,0,5,0,0,2,5,0,6,0,5,0,3,0,2,1
RM81FF,49,22,36,36,46,6,5,7,1,34,1,0,0,6,11,16,6,3,1,5,0,4,15,6,6,0,0,9,1,0,21,0,1,0,0,0,0,0
RM81FG,32,10,19,19,28,9,7,6,3,17,1,0,0,6,2,10,8,3,0,0,0,6,3,3,6,0,0,0,1,0,10,0,0,0,0,0,0,0
RM81FH,27,8,16,16,25,9,3,8,5,11,1,0,0,10,0,3,0,0,0,13,0,4,4,1,2,0,0,3,2,0,4,0,4,0,0,0,4,2
RM81FJ,90,31,51,51,78,18,24,14,4,41,5,1,0,13,15,19,9,7,2,21,0,12,10,1,12,1,0,8,9,0,23,0,7,0,2,0,4,2
RM81HU,133,43,86,81,129,36,8,34,18,41,14,9,0,59,22,0,3,9,0,28,11,14,20,8,16,7,0,5,6,0,13,23,6,0,5,0,7,3
RM81HX,172,57,110,107,157,38,23,38,19,57,17,3,0,85,24,6,7,7,2,33,3,14,30,11,19,0,3,16,8,0,12,38,7,0,6,4,24,10
RM81JA,23,8,17,12,22,1,2,4,2,5,3,7,1,11,4,0,0,0,0,8,0,1,5,0,2,3,2,0,1,0,5,1,2,0,0,2,3,0
RM81JB,96,28,70,65,88,16,9,16,12,24,18,7,1,34,13,3,1,10,5,24,3,7,17,9,8,5,1,2,3,0,19,0,9,0,1,2,4,4
RM81JD,76,28,58,53,75,16,2,15,13,20,9,8,1,47,5,0,2,0,0,19,3,3,18,4,7,2,5,7,2,1,15,10,3,0,2,2,2,1
RM81JH,29,11,29,23,29,0,0,0,3,8,3,12,0,16,6,2,0,3,0,2,0,0,11,4,0,6,1,0,0,0,9,0,2,0,0,1,0,0
RM81JJ,120,33,88,87,111,12,13,18,17,38,17,8,0,48,22,7,10,18,0,7,3,9,17,9,12,5,0,3,3,0,24,1,8,0,2,3,2,0
RM81JL,112,35,79,75,108,22,6,25,12,32,13,7,0,56,24,6,5,1,4,7,7,11,20,9,11,1,4,6,2,1,22,5,7,0,0,0,7,0
RM81JP,122,45,94,81,116,21,11,15,16,34,17,17,3,58,22,4,6,8,1,23,0,13,31,7,11,6,9,9,2,1,31,10,4,0,0,1,6,2
RM81JR,40,16,29,28,38,5,3,6,7,9,5,5,0,21,4,1,0,5,0,9,0,4,10,3,5,2,1,4,1,0,8,4,3,0,0,1,4,0
RM81JS,208,66,150,131,197,41,18,34,30,67,19,24,1,55,29,20,17,38,0,40,3,20,34,11,23,9,7,7,6,2,47,0,19,0,3,1,5,3
RM81JY,187,48,126,126,178,51,12,42,41,58,23,0,0,99,23,1,1,6,2,46,6,12,15,12,27,0,0,3,6,0,6,34,8,0,6,1,9,16
RM81JZ,89,24,61,61,86,22,7,17,20,22,15,2,0,36,4,2,0,0,5,29,5,16,11,6,12,1,1,3,1,0,4,19,1,0,1,0,7,2
RM81LB,59,40,48,48,56,3,5,6,4,25,13,1,0,28,10,0,2,2,0,13,1,0,31,4,3,0,1,26,6,0,0,38,2,0,3,1,13,3
RM81LD,24,11,18,16,23,5,1,5,2,7,4,3,0,12,4,0,0,0,1,6,0,3,8,3,2,2,0,3,1,0,2,7,2,0,1,0,4,0
RM81LH,96,34,65,61,88,18,10,20,12,25,17,6,0,20,25,1,0,5,3,28,7,10,21,6,10,1,4,10,3,0,20,0,12,0,2,1,2,1
RM81LJ,77,25,55,51,70,13,8,12,9,23,7,11,0,34,25,0,0,8,1,7,1,10,15,4,7,6,2,3,2,0,15,0,10,0,2,4,1,1
RM81LL,105,34,67,60,93,22,15,22,11,24,13,10,0,37,17,7,5,7,3,24,0,15,21,7,10,4,3,7,3,0,24,1,9,0,1,3,4,3
RM81LP,85,22,59,54,81,20,9,16,17,16,12,8,0,29,9,3,11,9,6,14,2,11,12,5,7,6,1,0,2,0,17,0,5,0,1,2,2,5
RM81LR,100,24,57,57,92,30,12,30,11,31,9,0,0,9,17,4,10,14,1,38,1,22,9,6,11,0,0,3,4,0,14,0,10,0,1,1,2,1
RM81LS,131,43,93,92,124,28,13,24,20,38,22,6,0,33,18,15,19,1,5,33,6,12,24,14,13,3,0,7,6,0,24,1,18,0,3,2,2,0
RM81LT,100,31,77,73,94,18,8,15,14,29,20,10,0,26,25,5,8,19,5,11,0,11,17,3,12,6,2,6,1,1,23,0,8,0,2,1,0,0
RM81LU,112,35,79,77,111,21,8,24,14,33,16,10,0,45,15,12,0,2,0,31,6,10,19,5,12,6,0,8,2,1,29,1,5,0,1,0,1,1
RM81LX,71,20,49,46,66,17,7,14,13,19,8,7,0,24,10,0,4,21,2,4,3,10,8,4,7,1,2,1,3,2,13,0,7,0,1,1,0,0
RM81NA,114,35,71,59,107,24,12,29,13,28,7,17,1,45,22,8,10,5,5,18,0,16,20,4,12,7,5,4,1,1,25,0,10,0,3,1,1,0
RM81NB,105,40,79,74,99,12,11,14,13,33,15,8,1,52,11,12,7,0,5,10,3,5,25,10,9,1,5,9,3,2,28,2,10,0,4,0,3,4
RM81ND,112,34,76,70,106,24,10,23,13,35,16,10,0,49,8,5,4,9,8,25,4,9,17,7,14,3,1,6,1,2,26,2,6,0,0,1,3,3
RM81NH,53,18,36,33,50,6,7,9,5,19,5,6,0,18,9,6,4,7,4,3,1,5,9,3,7,3,1,2,1,0,11,0,7,0,2,0,1,0
RM81NJ,108,36,80,73,105,14,7,19,9,39,12,15,0,38,19,10,4,8,3,10,6,10,22,7,11,6,6,3,2,0,26,2,8,0,2,1,2,0
RM81NL,63,17,46,43,60,9,5,12,13,21,8,3,1,16,10,7,11,0,1,6,4,3,8,4,6,1,0,3,1,2,10,1,6,0,1,1,2,1
RM81NP,145,39,92,87,133,33,18,32,26,40,13,13,0,31,24,10,17,19,5,30,2,13,20,7,14,5,3,5,3,2,22,0,17,0,3,0,6,7
RM81NS,158,48,116,106,153,25,10,30,29,43,27,16,0,59,41,13,4,12,1,27,1,17,27,16,16,6,4,1,4,1,33,6,7,0,2,2,4,0
RM81PD,59,18,47,42,57,9,4,3,14,15,10,7,0,25,10,6,5,0,0,13,0,7,13,5,5,4,2,2,0,0,14,2,2,0,0,0,2,1
RM81PH,75,22,55,53,72,14,4,14,8,22,7,4,0,20,19,10,6,0,1,7,5,7,15,9,6,3,1,2,1,0,16,0,6,0,0,1,1,0
RM81PJ,70,21,54,52,67,4,4,12,11,23,10,6,1,23,20,9,1,0,0,14,1,3,12,3,8,4,2,3,1,0,16,0,5,0,1,1,0,0
RM81PL,28,6,25,23,28,1,1,1,9,6,7,2,0,1,4,11,1,0,0,11,0,1,4,2,2,0,2,0,0,0,5,0,1,0,0,0,1,0
RM81PP,209,61,153,147,200,49,19,35,28,63,37,18,0,65,31,12,23,30,8,16,21,25,33,15,22,8,5,5,4,1,49,3,9,0,2,7,5,10
RM81PR,98,27,76,73,94,10,6,12,16,25,20,12,0,43,16,5,0,0,5,26,0,0,14,6,10,4,2,2,0,3,19,0,8,0,0,0,3,1
RM81PS,82,23,48,48,72,18,16,16,11,24,4,6,0,22,18,17,2,4,2,13,3,9,8,2,13,3,2,1,1,0,16,0,7,0,3,1,0,0
RM81PT,139,50,115,108,135,15,8,14,20,35,25,19,1,47,20,18,13,2,2,36,1,5,35,16,12,9,5,5,2,0,37,2,11,0,3,7,4,0
RM81PU,173,46,128,125,164,29,15,24,43,50,19,10,0,42,30,35,3,10,6,26,8,17,29,15,15,5,3,6,2,0,27,2,16,0,2,0,4,3
RM81PX,138,42,103,98,135,27,5,26,25,44,18,8,1,49,37,5,10,0,3,29,5,13,24,11,16,5,4,4,1,0,31,0,11,0,2,4,2,2
RM81QA,27,8,18,18,25,4,3,6,2,10,2,2,0,11,4,0,0,0,1,7,3,1,4,1,4,1,1,1,0,0,5,1,2,0,0,1,1,2
RM81QP,146,48,99,96,136,36,16,29,16,49,19,6,0,72,22,10,23,6,0,8,3,18,25,8,18,3,2,12,5,0,23,16,8,0,1,2,9,8
RM81QR,91,33,63,63,86,21,10,18,8,38,9,7,0,34,21,10,5,7,1,7,5,8,17,4,10,3,2,8,6,0,18,10,5,0,4,2,4,3
RM81QS,109,32,77,70,101,18,13,18,16,31,12,12,0,48,13,6,7,15,5,9,4,11,18,9,11,6,1,2,3,0,17,5,10,0,2,3,5,7
RM81QT,71,37,53,48,65,10,6,12,3,25,4,8,2,42,11,1,4,2,0,7,0,3,27,5,3,4,4,14,7,0,16,17,3,0,0,0,8,2
RM81QU,96,32,75,71,92,16,7,13,13,30,17,5,1,48,13,14,3,0,0,11,5,5,20,10,8,2,3,5,4,0,18,7,7,0,1,1,6,1
RM81QX,85,27,65,61,83,14,5,13,9,28,12,13,0,41,15,5,4,0,0,19,0,8,20,4,5,6,2,8,1,1,13,7,7,0,1,0,5,2
RM81RB,72,31,64,59,69,5,3,5,8,21,12,15,2,54,7,0,0,0,0,8,0,0,26,11,3,6,5,4,1,1,17,9,5,0,0,5,9,0
RM81RH,86,31,60,56,83,14,9,16,5,27,10,11,0,43,13,3,1,5,4,11,1,8,18,7,8,6,2,3,5,0,19,6,6,0,2,2,4,2
RM81RJ,71,24,47,47,67,18,5,19,9,22,14,0,0,33,12,1,0,12,1,7,3,9,11,5,10,0,0,6,3,0,7,8,9,0,2,2,8,5
RM81RL,97,32,80,77,97,13,3,13,19,28,15,6,0,53,15,14,2,1,0,11,0,6,24,9,6,3,2,10,1,1,19,10,3,0,1,1,6,0
RM81RP,53,21,38,35,49,8,5,9,6,18,5,4,0,27,5,4,10,1,0,3,3,4,11,4,8,2,1,4,2,0,16,3,2,0,2,1,1,0
RM81RR,156,51,109,103,147,32,17,28,21,52,20,7,1,62,29,4,13,16,3,21,5,16,28,11,19,1,7,9,4,0,26,15,10,0,2,0,11,3
RM81RS,76,33,60,58,72,6,5,11,11,21,13,8,0,41,9,10,6,4,1,3,1,3,23,9,6,3,2,9,4,0,17,6,9,0,1,1,5,3
